"","X1","Y1","ProbId1","X2","Y2","ProbId2","X3","Y3","ProbId3","X4","Y4","ProbId4","X5","Y5","ProbId5","X6","Y6","ProbId6","X7","Y7","ProbId7","X8","Y8","ProbId8"
"73",591.27,588.35,1,1182.3,325.88,0.83043,685.42,839.73,0.85748,606.78,539.61,1,1260.6,456.16,0.99999,911.61,262.32,1,NA,NA,NA,1279,599.86,0.89362
"74",584.82,588.52,1,1188.2,336.9,0.83043,687.47,842.18,0.85748,612.92,539.09,1,1261.8,461.43,0.99999,917.28,262.3,1,NA,NA,NA,1277.9,596.4,0.89362
"75",578.05,588.52,1,1194,345.44,0.83043,689.74,844.51,0.85748,620.9,539.38,1,1262.7,466.03,0.99999,922.44,262.38,1,NA,NA,NA,1277,592.84,0.89362
"76",572.84,588.51,1,1198.7,352.18,0.83043,694.32,849,0.85748,628.42,539.68,1,1263.5,471.29,0.99999,926.35,262.52,1,NA,NA,NA,1276.3,590.21,0.89362
"77",568.69,588.6,1,1203.3,358.63,0.83043,699.13,854.58,0.85748,636.15,540.11,1,1262.6,475.73,0.99999,930.46,262.71,1,NA,NA,NA,1275.8,587.75,0.89362
"78",563.89,585.6,1,1207.2,363.52,0.83043,703,858.75,0.85748,642.17,540.7,1,1260.9,480.7,0.99999,934.54,262.97,1,NA,NA,NA,1275.1,585.33,0.89362
"79",563.55,582.74,1,1211.4,368.78,0.83043,706.98,862.84,0.85748,648.07,541.22,1,1258.5,488.29,0.99999,937.72,263,1,NA,NA,NA,1274.6,582.95,0.89362
"80",563.7,579.62,1,1214.5,372.7,0.83043,709.93,865.84,0.85748,653.88,542.02,1,1256.7,495.19,0.99999,940.59,263.17,1,NA,NA,NA,1274.1,580.97,0.89362
"81",564.36,574.72,1,1218.1,376.93,0.83043,713.63,869.33,0.85748,658.16,544.16,1,1254.8,502.5,0.99999,943.99,263.51,1,NA,NA,NA,1273.3,578.47,0.89362
"82",564.76,571.25,1,1221.2,380.68,0.83043,716.28,871.83,0.85748,662.09,550.95,1,1255.9,510.45,0.99999,948.51,262.67,1,NA,NA,NA,1272.8,576.34,0.89362
"83",567.19,566.41,1,1224.3,384.46,0.83043,718.72,874.28,0.85748,666.17,559.74,1,1257.9,519.9,0.99999,955.59,261.65,1,NA,NA,NA,1272.4,575.18,0.89362
"84",571.39,557.87,1,1227,387.29,0.83043,722.05,879.79,0.85748,669.92,567.55,1,1259.7,528.62,0.99999,963.17,261.09,1,NA,NA,NA,1271.5,572.89,0.89362
"85",574.82,550.05,1,1230.8,391.85,0.83043,727.84,885.98,0.85748,672.55,574.37,1,1261.3,536.1,0.99999,969.13,260.41,1,NA,NA,NA,1271.1,571.8,0.89362
"86",577.75,543.95,1,1232.3,397.08,0.83043,733.06,891.35,0.85748,675.03,580.83,1,1261.7,542.08,0.99999,976.05,259.48,1,NA,NA,NA,1268.5,570.05,0.89362
